Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
"46,958",859.39,356.59,168.65,2.11,0.88,"47,618",244.52,0.82,0.99,0.80,0.69,0.01,0.00,0.47,0.99,HOROZ
"46,970",860.88,351.44,170.92,2.06,0.87,"47,495",244.55,0.78,0.99,0.80,0.70,0.01,0.00,0.48,1.00,HOROZ
"46,987",855.50,359.21,167.09,2.15,0.89,"47,402",244.59,0.79,0.99,0.81,0.68,0.01,0.00,0.46,1.00,HOROZ
"47,002",847.65,346.97,173.41,2.00,0.87,"47,610",244.63,0.70,0.99,0.82,0.71,0.01,0.00,0.50,0.99,HOROZ
"47,044",855.84,354.30,170.36,2.08,0.88,"47,566",244.74,0.62,0.99,0.81,0.69,0.01,0.00,0.48,0.99,HOROZ
"47,057",902.59,374.11,161.22,2.32,0.90,"47,847",244.78,0.77,0.98,0.73,0.65,0.01,0.00,0.43,0.99,HOROZ
"47,074",877.07,365.93,166.19,2.20,0.89,"47,846",244.82,0.61,0.98,0.77,0.67,0.01,0.00,0.45,0.99,HOROZ
"47,089",844.19,343.89,176.17,1.95,0.86,"47,624",244.86,0.82,0.99,0.83,0.71,0.01,0.00,0.51,0.99,HOROZ
"47,091",874.36,353.03,171.27,2.06,0.87,"47,849",244.86,0.71,0.98,0.77,0.69,0.01,0.00,0.48,0.99,HOROZ
"47,122",888.68,356.28,169.21,2.11,0.88,"47,831",244.94,0.76,0.99,0.75,0.69,0.01,0.00,0.47,1.00,HOROZ
"47,134",880.52,358.82,168.08,2.13,0.88,"47,959",244.98,0.61,0.98,0.76,0.68,0.01,0.00,0.47,1.00,HOROZ
"47,134",870.14,360.78,167.49,2.15,0.89,"47,862",244.98,0.62,0.98,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
"47,134",870.14,360.78,167.49,2.15,0.89,"47,862",244.98,0.62,0.98,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
"47,142",845.75,329.75,186.28,1.77,0.83,"48,742",245.00,0.69,0.97,0.83,0.74,0.01,0.00,0.55,0.98,HOROZ
"47,171",860.85,348.03,174.35,2.00,0.87,"47,961",245.07,0.81,0.98,0.80,0.70,0.01,0.00,0.50,0.99,HOROZ
"47,180",850.41,348.62,172.90,2.02,0.87,"47,729",245.09,0.71,0.99,0.82,0.70,0.01,0.00,0.49,1.00,HOROZ
"47,180",850.41,348.62,172.90,2.02,0.87,"47,729",245.09,0.71,0.99,0.82,0.70,0.01,0.00,0.49,1.00,HOROZ
"47,186",868.83,356.75,168.96,2.11,0.88,"47,855",245.11,0.72,0.99,0.79,0.69,0.01,0.00,0.47,1.00,HOROZ
"47,186",871.05,346.22,177.46,1.95,0.86,"48,835",245.11,0.75,0.97,0.78,0.71,0.01,0.00,0.50,0.98,HOROZ
"47,223",841.04,339.09,177.81,1.91,0.85,"47,634",245.21,0.63,0.99,0.84,0.72,0.01,0.00,0.52,1.00,HOROZ
"47,225",983.25,352.86,171.10,2.06,0.87,"48,501",245.21,0.79,0.97,0.61,0.69,0.01,0.00,0.48,1.00,HOROZ
"47,225",910.43,358.03,169.35,2.11,0.88,"48,275",245.21,0.60,0.98,0.72,0.68,0.01,0.00,0.47,0.99,HOROZ
"47,248",862.65,355.81,170.26,2.09,0.88,"47,697",245.27,0.60,0.99,0.80,0.69,0.01,0.00,0.48,0.99,HOROZ
"47,264",848.01,347.83,174.39,1.99,0.87,"47,768",245.31,0.65,0.99,0.83,0.71,0.01,0.00,0.50,0.99,HOROZ
"47,286",979.37,373.88,162.79,2.30,0.90,"48,605",245.37,0.66,0.97,0.62,0.66,0.01,0.00,0.43,0.99,HOROZ
"47,291",861.05,354.54,170.40,2.08,0.88,"47,849",245.38,0.77,0.99,0.80,0.69,0.01,0.00,0.48,1.00,HOROZ
"47,301",882.93,358.62,168.94,2.12,0.88,"48,105",245.41,0.73,0.98,0.76,0.68,0.01,0.00,0.47,0.99,HOROZ
"47,328",874.44,363.41,166.19,2.19,0.89,"47,999",245.48,0.79,0.99,0.78,0.68,0.01,0.00,0.46,1.00,HOROZ
"47,338",842.47,340.32,178.33,1.91,0.85,"47,798",245.50,0.70,0.99,0.84,0.72,0.01,0.00,0.52,0.99,HOROZ
"47,341",869.48,356.69,169.31,2.11,0.88,"47,978",245.51,0.60,0.99,0.79,0.69,0.01,0.00,0.47,1.00,HOROZ
"47,344",828.26,324.69,187.27,1.73,0.82,"48,123",245.52,0.75,0.98,0.87,0.76,0.01,0.00,0.57,0.99,HOROZ
"47,347",853.39,330.28,183.57,1.80,0.83,"47,903",245.53,0.82,0.99,0.82,0.74,0.01,0.00,0.55,0.99,HOROZ
"47,360",860.08,346.14,175.00,1.98,0.86,"48,026",245.56,0.80,0.99,0.80,0.71,0.01,0.00,0.50,1.00,HOROZ
"47,361",861.34,354.32,171.97,2.06,0.87,"48,037",245.56,0.73,0.99,0.80,0.69,0.01,0.00,0.48,0.99,HOROZ
"47,371",855.61,354.02,170.88,2.07,0.88,"47,842",245.59,0.62,0.99,0.81,0.69,0.01,0.00,0.48,1.00,HOROZ
"47,394",880.11,365.54,165.75,2.21,0.89,"48,081",245.65,0.62,0.99,0.77,0.67,0.01,0.00,0.45,1.00,HOROZ
"47,448",871.68,349.35,175.11,2.00,0.87,"48,047",245.79,0.63,0.99,0.78,0.70,0.01,0.00,0.50,0.99,HOROZ
"47,464",850.36,341.67,178.09,1.92,0.85,"48,004",245.83,0.72,0.99,0.82,0.72,0.01,0.00,0.52,0.99,HOROZ
"47,468",880.64,357.74,170.05,2.10,0.88,"48,071",245.84,0.64,0.99,0.77,0.69,0.01,0.00,0.47,0.99,HOROZ
"47,472",879.08,363.33,167.72,2.17,0.89,"48,044",245.85,0.60,0.99,0.77,0.68,0.01,0.00,0.46,0.99,HOROZ
"47,473",862.25,351.25,173.18,2.03,0.87,"48,078",245.85,0.60,0.99,0.80,0.70,0.01,0.00,0.49,0.99,HOROZ
"47,476",874.83,354.53,171.34,2.07,0.88,"48,173",245.86,0.61,0.99,0.78,0.69,0.01,0.00,0.48,1.00,HOROZ
"47,482",877.17,369.30,165.11,2.24,0.89,"48,071",245.88,0.83,0.99,0.78,0.67,0.01,0.00,0.44,0.99,HOROZ
"47,502",868.42,344.33,177.14,1.94,0.86,"48,109",245.93,0.82,0.99,0.79,0.71,0.01,0.00,0.51,0.99,HOROZ
"47,512",839.43,312.73,200.96,1.56,0.77,"49,837",245.96,0.79,0.95,0.85,0.79,0.01,0.00,0.62,0.96,HOROZ
"47,542",876.32,338.45,186.82,1.81,0.83,"50,332",246.03,0.71,0.94,0.78,0.73,0.01,0.00,0.53,0.96,HOROZ
"47,577",862.82,342.75,177.46,1.93,0.86,"48,314",246.12,0.78,0.98,0.80,0.72,0.01,0.00,0.52,1.00,HOROZ
"47,601",853.38,345.54,176.65,1.96,0.86,"48,195",246.19,0.71,0.99,0.82,0.71,0.01,0.00,0.51,0.99,HOROZ
"47,605",877.30,373.14,163.59,2.28,0.90,"48,131",246.20,0.63,0.99,0.78,0.66,0.01,0.00,0.44,0.99,HOROZ
"47,634",870.58,355.08,174.08,2.04,0.87,"48,581",246.27,0.62,0.98,0.79,0.69,0.01,0.00,0.48,0.98,HOROZ
"47,650",843.39,332.04,183.72,1.81,0.83,"48,256",246.31,0.76,0.99,0.84,0.74,0.01,0.00,0.55,0.99,HOROZ
"47,665",842.14,339.72,179.34,1.89,0.85,"48,157",246.35,0.66,0.99,0.84,0.73,0.01,0.00,0.53,1.00,HOROZ
"47,667",852.18,346.35,176.08,1.97,0.86,"48,256",246.36,0.63,0.99,0.82,0.71,0.01,0.00,0.51,1.00,HOROZ
"47,701",856.95,352.24,173.66,2.03,0.87,"48,228",246.44,0.83,0.99,0.82,0.70,0.01,0.00,0.49,0.99,HOROZ
"47,706",856.32,348.82,174.96,1.99,0.87,"48,306",246.46,0.68,0.99,0.82,0.71,0.01,0.00,0.50,1.00,HOROZ
"47,728",863.90,349.66,174.17,2.01,0.87,"48,248",246.51,0.78,0.99,0.80,0.71,0.01,0.00,0.50,1.00,HOROZ
"47,751",867.45,350.25,174.08,2.01,0.87,"48,360",246.57,0.78,0.99,0.80,0.70,0.01,0.00,0.50,1.00,HOROZ
"47,769",853.23,350.97,174.08,2.02,0.87,"48,407",246.62,0.78,0.99,0.82,0.70,0.01,0.00,0.49,1.00,HOROZ
"47,772",872.29,355.91,171.77,2.07,0.88,"48,346",246.63,0.60,0.99,0.79,0.69,0.01,0.00,0.48,0.99,HOROZ
"47,775",852.11,341.69,178.60,1.91,0.85,"48,428",246.64,0.79,0.99,0.83,0.72,0.01,0.00,0.52,1.00,HOROZ
"47,791",873.56,368.74,165.77,2.22,0.89,"48,367",246.68,0.81,0.99,0.79,0.67,0.01,0.00,0.45,1.00,HOROZ
"47,793",865.33,338.77,181.11,1.87,0.85,"48,460",246.68,0.69,0.99,0.80,0.73,0.01,0.00,0.53,0.99,HOROZ
"47,795",889.18,376.45,162.52,2.32,0.90,"48,380",246.69,0.77,0.99,0.76,0.66,0.01,0.00,0.43,0.99,HOROZ
"47,801",863.33,358.61,170.26,2.11,0.88,"48,372",246.70,0.79,0.99,0.81,0.69,0.01,0.00,0.47,1.00,HOROZ
"47,803",869.37,362.53,168.33,2.15,0.89,"48,426",246.71,0.82,0.99,0.79,0.68,0.01,0.00,0.46,1.00,HOROZ
"47,803",847.48,342.99,178.37,1.92,0.85,"48,298",246.71,0.62,0.99,0.84,0.72,0.01,0.00,0.52,0.99,HOROZ
"47,806",849.35,347.66,175.97,1.98,0.86,"48,423",246.72,0.81,0.99,0.83,0.71,0.01,0.00,0.50,0.99,HOROZ
"47,855",851.87,342.43,179.85,1.90,0.85,"48,436",246.84,0.78,0.99,0.83,0.72,0.01,0.00,0.52,0.99,HOROZ
"47,875",872.03,354.36,172.93,2.05,0.87,"48,469",246.89,0.60,0.99,0.79,0.70,0.01,0.00,0.49,0.99,HOROZ
"47,877",885.57,362.58,169.51,2.14,0.88,"48,644",246.90,0.68,0.98,0.77,0.68,0.01,0.00,0.46,0.99,HOROZ
"47,894",858.58,347.00,177.53,1.95,0.86,"48,717",246.94,0.68,0.98,0.82,0.71,0.01,0.00,0.51,0.99,HOROZ
"47,905",865.46,344.60,177.95,1.94,0.86,"48,616",246.97,0.66,0.99,0.80,0.72,0.01,0.00,0.51,0.99,HOROZ
"47,929",896.12,363.05,169.81,2.14,0.88,"48,814",247.03,0.69,0.98,0.75,0.68,0.01,0.00,0.46,0.99,HOROZ
"47,930",856.12,344.96,177.85,1.94,0.86,"48,588",247.04,0.71,0.99,0.82,0.72,0.01,0.00,0.51,0.99,HOROZ
"47,937",853.14,337.15,184.18,1.83,0.84,"48,712",247.05,0.81,0.98,0.83,0.73,0.01,0.00,0.54,0.98,HOROZ
"47,959",949.13,328.45,190.12,1.73,0.82,"50,202",247.11,0.64,0.96,0.67,0.75,0.01,0.00,0.57,0.98,HOROZ
"47,977",871.47,361.12,169.53,2.13,0.88,"48,578",247.16,0.72,0.99,0.79,0.68,0.01,0.00,0.47,1.00,HOROZ
"48,009",871.58,358.67,171.72,2.09,0.88,"48,629",247.24,0.83,0.99,0.79,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,012",869.05,358.35,171.50,2.09,0.88,"48,670",247.25,0.61,0.99,0.80,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,016",863.67,356.24,173.16,2.06,0.87,"48,678",247.26,0.75,0.99,0.81,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,017",862.74,363.01,168.85,2.15,0.89,"48,462",247.26,0.65,0.99,0.81,0.68,0.01,0.00,0.46,1.00,HOROZ
"48,044",859.20,342.73,180.02,1.90,0.85,"48,842",247.33,0.74,0.98,0.82,0.72,0.01,0.00,0.52,0.99,HOROZ
"48,067",852.26,342.95,179.05,1.92,0.85,"48,686",247.39,0.64,0.99,0.83,0.72,0.01,0.00,0.52,1.00,HOROZ
"48,095",874.21,366.31,168.41,2.18,0.89,"48,787",247.46,0.83,0.99,0.79,0.68,0.01,0.00,0.46,0.99,HOROZ
"48,096",861.47,346.13,177.66,1.95,0.86,"48,665",247.46,0.71,0.99,0.81,0.71,0.01,0.00,0.51,1.00,HOROZ
"48,100",854.78,349.87,175.74,1.99,0.86,"48,563",247.47,0.83,0.99,0.83,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,148",880.08,356.78,173.16,2.06,0.87,"48,911",247.60,0.59,0.98,0.78,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,166",864.08,358.82,171.40,2.09,0.88,"48,828",247.64,0.72,0.99,0.81,0.69,0.01,0.00,0.48,1.00,HOROZ
"48,166",866.52,345.05,181.61,1.90,0.85,"49,256",247.64,0.75,0.98,0.81,0.72,0.01,0.00,0.52,0.98,HOROZ
"48,176",862.86,336.07,185.81,1.81,0.83,"49,336",247.67,0.74,0.98,0.81,0.74,0.01,0.00,0.54,0.98,HOROZ
"48,178",863.12,359.84,171.02,2.10,0.88,"48,750",247.67,0.80,0.99,0.81,0.69,0.01,0.00,0.47,1.00,HOROZ
"48,186",863.85,353.63,175.21,2.02,0.87,"48,932",247.69,0.70,0.98,0.81,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,207",872.26,361.31,170.75,2.12,0.88,"48,804",247.75,0.70,0.99,0.80,0.69,0.01,0.00,0.47,0.99,HOROZ
"48,216",862.09,355.38,173.90,2.04,0.87,"48,852",247.77,0.63,0.99,0.82,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,217",852.62,333.82,186.47,1.79,0.83,"49,133",247.77,0.67,0.98,0.83,0.74,0.01,0.00,0.55,0.99,HOROZ
"48,228",892.19,371.18,167.71,2.21,0.89,"48,904",247.80,0.65,0.99,0.76,0.67,0.01,0.00,0.45,0.99,HOROZ
"48,230",860.80,346.15,178.68,1.94,0.86,"48,932",247.81,0.66,0.99,0.82,0.72,0.01,0.00,0.51,0.99,HOROZ
"48,233",876.71,364.19,169.55,2.15,0.89,"48,680",247.81,0.83,0.99,0.79,0.68,0.01,0.00,0.46,0.99,HOROZ
"48,233",879.33,359.20,171.88,2.09,0.88,"48,857",247.81,0.77,0.99,0.78,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,234",852.73,333.64,184.75,1.81,0.83,"48,884",247.82,0.81,0.99,0.83,0.74,0.01,0.00,0.55,1.00,HOROZ
"48,269",877.25,356.67,173.23,2.06,0.87,"48,781",247.91,0.60,0.99,0.79,0.70,0.01,0.00,0.48,0.99,HOROZ
"48,282",871.58,361.73,172.18,2.10,0.88,"48,832",247.94,0.85,0.99,0.80,0.69,0.01,0.00,0.47,0.99,HOROZ
"48,287",869.94,343.73,180.00,1.91,0.85,"49,001",247.95,0.67,0.99,0.80,0.72,0.01,0.00,0.52,0.99,HOROZ
"48,290",856.96,325.50,189.92,1.71,0.81,"49,146",247.96,0.75,0.98,0.83,0.76,0.01,0.00,0.58,0.99,HOROZ
"48,300",851.04,317.31,199.62,1.59,0.78,"49,648",247.99,0.70,0.97,0.84,0.78,0.01,0.00,0.61,0.97,HOROZ
"48,324",876.47,358.55,172.23,2.08,0.88,"48,993",248.05,0.65,0.99,0.79,0.69,0.01,0.00,0.48,1.00,HOROZ
"48,335",869.58,344.77,178.94,1.93,0.85,"48,996",248.08,0.64,0.99,0.80,0.72,0.01,0.00,0.52,1.00,HOROZ
"48,343",895.91,383.72,160.73,2.39,0.91,"48,920",248.10,0.61,0.99,0.76,0.65,0.01,0.00,0.42,1.00,HOROZ
"48,377",867.51,356.93,173.27,2.06,0.87,"48,946",248.18,0.61,0.99,0.81,0.70,0.01,0.00,0.48,1.00,HOROZ
"48,382",870.47,354.04,175.27,2.02,0.87,"49,171",248.20,0.78,0.98,0.80,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,388",866.23,349.80,177.54,1.97,0.86,"48,990",248.21,0.62,0.99,0.81,0.71,0.01,0.00,0.50,0.99,HOROZ
"48,396",859.91,351.89,177.20,1.99,0.86,"48,870",248.23,0.82,0.99,0.82,0.71,0.01,0.00,0.50,0.99,HOROZ
"48,396",861.02,341.82,181.43,1.88,0.85,"48,942",248.23,0.70,0.99,0.82,0.73,0.01,0.00,0.53,0.99,HOROZ
"48,396",861.02,341.82,181.43,1.88,0.85,"48,942",248.23,0.70,0.99,0.82,0.73,0.01,0.00,0.53,0.99,HOROZ
"48,401",887.57,366.90,172.55,2.13,0.88,"49,563",248.25,0.69,0.98,0.77,0.68,0.01,0.00,0.46,0.97,HOROZ
"48,404",864.98,355.69,174.16,2.04,0.87,"49,075",248.25,0.79,0.99,0.81,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,416",870.97,358.12,173.27,2.07,0.88,"49,103",248.28,0.62,0.99,0.80,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,421",892.17,351.76,175.89,2.00,0.87,"49,144",248.30,0.80,0.99,0.76,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,423",858.83,351.44,176.19,1.99,0.87,"49,003",248.30,0.73,0.99,0.82,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,429",864.15,355.55,173.82,2.05,0.87,"48,948",248.32,0.68,0.99,0.81,0.70,0.01,0.00,0.49,1.00,HOROZ
"48,436",834.96,326.30,189.44,1.72,0.81,"49,032",248.34,0.70,0.99,0.87,0.76,0.01,0.00,0.58,1.00,HOROZ
"48,452",876.45,362.63,170.93,2.12,0.88,"49,090",248.38,0.61,0.99,0.79,0.68,0.01,0.00,0.47,1.00,HOROZ
"48,480",884.33,363.98,170.01,2.14,0.88,"49,042",248.45,0.70,0.99,0.78,0.68,0.01,0.00,0.47,1.00,HOROZ
"48,487",926.77,376.12,165.32,2.28,0.90,"49,454",248.47,0.59,0.98,0.71,0.66,0.01,0.00,0.44,0.99,HOROZ
"48,492",875.86,351.44,176.19,1.99,0.87,"49,121",248.48,0.62,0.99,0.79,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,519",896.27,360.74,174.14,2.07,0.88,"50,026",248.55,0.62,0.97,0.76,0.69,0.01,0.00,0.47,0.98,HOROZ
"48,545",890.52,360.99,171.89,2.10,0.88,"49,372",248.61,0.60,0.98,0.77,0.69,0.01,0.00,0.47,1.00,HOROZ
"48,563",875.41,352.93,176.53,2.00,0.87,"49,298",248.66,0.68,0.99,0.80,0.70,0.01,0.00,0.50,0.99,HOROZ
"48,566",890.03,366.75,169.20,2.17,0.89,"49,318",248.67,0.61,0.98,0.77,0.68,0.01,0.00,0.46,1.00,HOROZ
"48,604",862.36,346.64,179.08,1.94,0.86,"49,119",248.77,0.62,0.99,0.82,0.72,0.01,0.00,0.52,1.00,HOROZ
"48,609",868.20,341.00,182.56,1.87,0.84,"49,294",248.78,0.77,0.99,0.81,0.73,0.01,0.00,0.53,0.99,HOROZ
"48,618",888.66,373.84,166.31,2.25,0.90,"49,190",248.80,0.78,0.99,0.77,0.67,0.01,0.00,0.44,1.00,HOROZ
"48,623",896.60,360.63,173.72,2.08,0.88,"49,603",248.81,0.59,0.98,0.76,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,623",896.60,360.63,173.72,2.08,0.88,"49,603",248.81,0.59,0.98,0.76,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,633",863.61,350.30,178.16,1.97,0.86,"49,198",248.84,0.75,0.99,0.82,0.71,0.01,0.00,0.50,0.99,HOROZ
"48,641",861.05,343.07,182.70,1.88,0.85,"49,333",248.86,0.80,0.99,0.82,0.73,0.01,0.00,0.53,0.99,HOROZ
"48,650",890.44,372.93,167.24,2.23,0.89,"49,301",248.88,0.59,0.99,0.77,0.67,0.01,0.00,0.45,0.99,HOROZ
"48,686",874.50,351.87,176.95,1.99,0.86,"49,362",248.98,0.65,0.99,0.80,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,701",900.35,380.85,163.67,2.33,0.90,"49,472",249.01,0.80,0.98,0.75,0.65,0.01,0.00,0.43,0.99,HOROZ
"48,733",863.32,353.46,177.24,1.99,0.87,"49,160",249.10,0.69,0.99,0.82,0.70,0.01,0.00,0.50,0.99,HOROZ
"48,744",866.02,332.29,188.06,1.77,0.82,"49,426",249.12,0.82,0.99,0.82,0.75,0.01,0.00,0.56,0.99,HOROZ
"48,745",869.30,359.05,174.45,2.06,0.87,"49,367",249.13,0.82,0.99,0.81,0.69,0.01,0.00,0.48,0.99,HOROZ
"48,746",865.97,345.38,181.06,1.91,0.85,"49,435",249.13,0.67,0.99,0.82,0.72,0.01,0.00,0.52,0.99,HOROZ
"48,761",883.69,368.37,169.43,2.17,0.89,"49,263",249.17,0.72,0.99,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
"48,761",878.83,363.78,171.40,2.12,0.88,"49,402",249.17,0.61,0.99,0.79,0.68,0.01,0.00,0.47,1.00,HOROZ
"48,762",873.62,347.86,181.53,1.92,0.85,"49,613",249.17,0.61,0.98,0.80,0.72,0.01,0.00,0.51,0.98,HOROZ
"48,767",864.47,349.04,179.02,1.95,0.86,"49,323",249.18,0.62,0.99,0.82,0.71,0.01,0.00,0.51,0.99,HOROZ
"48,773",883.00,371.11,168.30,2.21,0.89,"49,313",249.20,0.82,0.99,0.79,0.67,0.01,0.00,0.45,0.99,HOROZ
"48,788",864.72,356.68,175.21,2.04,0.87,"49,393",249.24,0.76,0.99,0.82,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,797",879.91,368.46,169.17,2.18,0.89,"49,261",249.26,0.80,0.99,0.79,0.68,0.01,0.00,0.46,1.00,HOROZ
"48,841",880.98,347.35,179.53,1.93,0.86,"49,511",249.37,0.63,0.99,0.79,0.72,0.01,0.00,0.52,1.00,HOROZ
"48,842",874.56,349.79,178.49,1.96,0.86,"49,513",249.37,0.62,0.99,0.80,0.71,0.01,0.00,0.51,1.00,HOROZ
"48,859",863.90,352.65,177.41,1.99,0.86,"49,441",249.42,0.80,0.99,0.82,0.71,0.01,0.00,0.50,0.99,HOROZ
"48,864",871.14,357.75,174.66,2.05,0.87,"49,592",249.43,0.63,0.99,0.81,0.70,0.01,0.00,0.49,1.00,HOROZ
"48,877",869.70,351.71,177.71,1.98,0.86,"49,474",249.46,0.73,0.99,0.81,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,884",887.63,373.13,167.47,2.23,0.89,"49,392",249.48,0.60,0.99,0.78,0.67,0.01,0.00,0.45,1.00,HOROZ
"48,885",897.49,363.80,171.94,2.12,0.88,"49,642",249.48,0.60,0.98,0.76,0.69,0.01,0.00,0.47,1.00,HOROZ
"48,918",873.66,356.69,175.36,2.03,0.87,"49,448",249.57,0.62,0.99,0.81,0.70,0.01,0.00,0.49,1.00,HOROZ
"48,922",869.44,353.33,177.90,1.99,0.86,"49,410",249.58,0.63,0.99,0.81,0.71,0.01,0.00,0.50,0.99,HOROZ
"48,924",872.83,364.51,171.27,2.13,0.88,"49,469",249.58,0.76,0.99,0.81,0.68,0.01,0.00,0.47,1.00,HOROZ
"48,955",898.00,356.74,176.22,2.02,0.87,"49,899",249.66,0.69,0.98,0.76,0.70,0.01,0.00,0.49,0.99,HOROZ
"48,959",885.22,358.53,174.56,2.05,0.87,"49,648",249.67,0.71,0.99,0.79,0.70,0.01,0.00,0.48,1.00,HOROZ
"48,960",875.83,341.22,188.76,1.81,0.83,"51,176",249.68,0.79,0.96,0.80,0.73,0.01,0.00,0.54,0.97,HOROZ
"48,973",871.94,362.01,172.78,2.10,0.88,"49,545",249.71,0.78,0.99,0.81,0.69,0.01,0.00,0.48,1.00,HOROZ
"48,991",868.69,352.64,177.59,1.99,0.86,"49,643",249.75,0.65,0.99,0.82,0.71,0.01,0.00,0.50,1.00,HOROZ
"48,992",883.88,366.71,170.93,2.15,0.88,"49,645",249.76,0.81,0.99,0.79,0.68,0.01,0.00,0.46,1.00,HOROZ
"48,997",877.28,355.21,176.28,2.01,0.87,"49,611",249.77,0.79,0.99,0.80,0.70,0.01,0.00,0.49,1.00,HOROZ
"49,010",875.33,353.29,177.31,1.99,0.86,"49,635",249.80,0.78,0.99,0.80,0.71,0.01,0.00,0.50,1.00,HOROZ
"49,022",880.22,363.49,172.41,2.11,0.88,"49,606",249.83,0.60,0.99,0.80,0.69,0.01,0.00,0.47,1.00,HOROZ
"49,035",872.74,344.81,184.60,1.87,0.84,"50,287",249.87,0.69,0.98,0.81,0.72,0.01,0.00,0.53,0.98,HOROZ
"49,099",888.03,367.92,171.16,2.15,0.89,"49,674",250.03,0.58,0.99,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
"49,102",869.59,351.24,179.34,1.96,0.86,"49,660",250.04,0.62,0.99,0.82,0.71,0.01,0.00,0.51,0.99,HOROZ
"49,106",891.92,369.03,170.86,2.16,0.89,"49,927",250.05,0.76,0.98,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
"49,158",884.74,368.01,170.96,2.15,0.89,"50,011",250.18,0.62,0.98,0.79,0.68,0.01,0.00,0.46,0.99,HOROZ
"49,182",865.13,352.57,178.61,1.97,0.86,"49,791",250.24,0.66,0.99,0.83,0.71,0.01,0.00,0.50,0.99,HOROZ
"49,204",897.15,365.47,172.49,2.12,0.88,"49,971",250.30,0.61,0.98,0.77,0.68,0.01,0.00,0.47,0.99,HOROZ
"49,226",892.29,360.82,175.58,2.06,0.87,"49,991",250.35,0.69,0.98,0.78,0.69,0.01,0.00,0.48,0.99,HOROZ
"49,241",884.82,367.96,171.02,2.15,0.89,"49,773",250.39,0.66,0.99,0.79,0.68,0.01,0.00,0.46,1.00,HOROZ
"49,253",869.38,355.03,176.97,2.01,0.87,"49,835",250.42,0.78,0.99,0.82,0.71,0.01,0.00,0.50,1.00,HOROZ
"49,263",897.95,372.11,169.22,2.20,0.89,"49,987",250.45,0.75,0.99,0.77,0.67,0.01,0.00,0.45,1.00,HOROZ
"49,269",895.22,364.40,172.88,2.11,0.88,"49,821",250.46,0.61,0.99,0.77,0.69,0.01,0.00,0.47,1.00,HOROZ
"49,283",876.19,351.08,179.28,1.96,0.86,"49,825",250.50,0.63,0.99,0.81,0.71,0.01,0.00,0.51,1.00,HOROZ
"49,286",891.72,371.90,170.12,2.19,0.89,"50,023",250.51,0.67,0.99,0.78,0.67,0.01,0.00,0.45,0.99,HOROZ
"49,304",897.95,362.00,174.95,2.07,0.88,"50,009",250.55,0.69,0.99,0.77,0.69,0.01,0.00,0.48,0.99,HOROZ
"49,321",874.40,351.68,179.68,1.96,0.86,"49,963",250.59,0.71,0.99,0.81,0.71,0.01,0.00,0.51,0.99,HOROZ
"49,386",856.83,344.50,183.16,1.88,0.85,"49,901",250.76,0.80,0.99,0.85,0.73,0.01,0.00,0.53,1.00,HOROZ
"49,387",893.02,364.83,174.05,2.10,0.88,"50,004",250.76,0.72,0.99,0.78,0.69,0.01,0.00,0.47,0.99,HOROZ
"49,389",869.20,358.46,176.72,2.03,0.87,"50,103",250.77,0.82,0.99,0.82,0.70,0.01,0.00,0.49,0.99,HOROZ
"49,391",881.81,366.84,172.09,2.13,0.88,"50,001",250.77,0.77,0.99,0.80,0.68,0.01,0.00,0.47,1.00,HOROZ
"49,392",883.38,361.30,175.74,2.06,0.87,"50,089",250.77,0.64,0.99,0.80,0.69,0.01,0.00,0.48,0.99,HOROZ
"49,416",888.40,370.57,171.16,2.17,0.89,"50,013",250.84,0.60,0.99,0.79,0.68,0.01,0.00,0.46,0.99,HOROZ
"49,417",889.71,369.57,171.40,2.16,0.89,"49,965",250.84,0.72,0.99,0.78,0.68,0.01,0.00,0.46,0.99,HOROZ
